"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2254","Upload files Tests › User is able to upload file using drag and drop area","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:19 UTC 2026","","file-uploader.spec.ts","file-uploader.spec.ts",""
"","2728","Broken Images Tests › The second and third image on the page are broken","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","broken-images.spec.ts","broken-images.spec.ts",""
"","3746","After scrolling down the floating menu is still visible","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:21 UTC 2026","","floating-menu.spec.ts","floating-menu.spec.ts",""
"","3682","User should be able drag and drop card a to card b","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:21 UTC 2026","","drag-and-drop.spec.ts","drag-and-drop.spec.ts",""
"","14150","AB Test › User should be able to go to the AB test site","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:31 UTC 2026","","ab-test.spec.ts","ab-test.spec.ts",""
"","4352","Dropdown Tests › User is able to select dropdown options","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:21 UTC 2026","","dropdown.spec.ts","dropdown.spec.ts",""
"","4402","Context Menu Tests › User should be able to see context menu alert","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:21 UTC 2026","","context-menu.spec.ts","context-menu.spec.ts",""
"","2315","The modal should shown on mouse leaving the viewport","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:19 UTC 2026","","exit-intent.spec.ts","exit-intent.spec.ts",""
"","3391","DisappearingElements Tests › User is redirected to ""Not found"" page after clicking ""Portfolio"" link","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","3349","Inputs Test › User should not be able to fill input with alphabet characters","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","input.spec.ts","input.spec.ts",""
"","2422","Should be able to access all nested frames and verify hierarchy","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:19 UTC 2026","","frames.spec.ts","frames.spec.ts",""
"","3460","DisappearingElements Tests › User is redirected to home page after clicking ""Home"" link","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:21 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","2418","Add/Remove Elements Tests › User should be able to go to the ""Add/Remove Elements"" page","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:19 UTC 2026","","add-remove-elements.spec.ts","add-remove-elements.spec.ts",""
"","4584","Dynamic Content tests › The first to rows of page are the same with static content param","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:22 UTC 2026","","dynamic-content.spec.ts","dynamic-content.spec.ts",""
"","17661","File Downloader Tests › User should be able to download a file","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:35 UTC 2026","","file-downloader.spec.ts","file-downloader.spec.ts",""
"","5475","Error message should be shown after providing invalid username","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:23 UTC 2026","","form-authentication.spec.ts","form-authentication.spec.ts",""
"","5554","Should be able to change slider value","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:23 UTC 2026","","horizontal-slider.spec.ts","horizontal-slider.spec.ts",""
"","5509","Error message should be shown after providing invalid password","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:23 UTC 2026","","form-authentication.spec.ts","form-authentication.spec.ts",""
"","3383","Inputs Test › User should be able to fill input with numbers","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","input.spec.ts","input.spec.ts",""
"","3434","DisappearingElements Tests › User is redirected to ""Not found"" page after clicking ""Contact us"" link","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","2442","Broken Images Tests › The github link and avatar images have proper source","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:19 UTC 2026","","broken-images.spec.ts","broken-images.spec.ts",""
"","13055","DisappearingElements Tests › The ""Gallery"" link shows and dissapears randomly","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:30 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","3400","User should be able to close Ad modal","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:20 UTC 2026","","entry-ad.spec.ts","entry-ad.spec.ts",""
"","4518","Add/Remove Elements Tests › User should be able to add and remove one element","","Sun Feb 15 18:04:17 UTC 2026","passed","Sun Feb 15 18:04:22 UTC 2026","","add-remove-elements.spec.ts","add-remove-elements.spec.ts",""
